city,state,state_id,country,lat,lng,population
Franklin,Minnesota,MN,US,44.531,-94.8853,471
St. Louis Park,Minnesota,MN,US,44.9488,-93.3649,49029
Stockton,Minnesota,MN,US,44.0271,-91.7697,731
Taunton,Minnesota,MN,US,44.5942,-96.063,135
Dennison,Minnesota,MN,US,44.4088,-93.0303,210
Mantorville,Minnesota,MN,US,44.0656,-92.7537,1216
Russell,Minnesota,MN,US,44.3199,-95.9474,338
Nerstrand,Minnesota,MN,US,44.3429,-93.0638,293
Wabasso,Minnesota,MN,US,44.4025,-95.2554,665
Wanda,Minnesota,MN,US,44.3148,-95.2131,81
Lino Lakes,Minnesota,MN,US,45.1679,-93.083,21407
Millville,Minnesota,MN,US,44.2447,-92.296,179
Richville,Minnesota,MN,US,46.506,-95.6263,96
Searles,Minnesota,MN,US,44.2307,-94.436,210
Red Lake,Minnesota,MN,US,47.8707,-95.0052,1760
Kenneth,Minnesota,MN,US,43.7543,-96.0725,68
Lowry,Minnesota,MN,US,45.705,-95.519,295
Esko,Minnesota,MN,US,46.71,-92.3721,1717
Verndale,Minnesota,MN,US,46.3971,-95.0112,572
Trimont,Minnesota,MN,US,43.7611,-94.7162,708
Oslo,Minnesota,MN,US,48.1947,-97.1318,323
Sandstone,Minnesota,MN,US,46.1292,-92.8646,2631
Kasson,Minnesota,MN,US,44.0333,-92.7481,7589
Springfield,Minnesota,MN,US,44.2373,-94.9814,2022
Elbow Lake,Minnesota,MN,US,45.9905,-95.9776,1151
Bethel,Minnesota,MN,US,45.4022,-93.2711,501
Zimmerman,Minnesota,MN,US,45.4416,-93.5981,8771
Johnson,Minnesota,MN,US,45.5723,-96.294,27
Wood Lake,Minnesota,MN,US,44.6513,-95.5358,409
Hilltop,Minnesota,MN,US,45.0536,-93.2501,754
Littlefork,Minnesota,MN,US,48.3964,-93.5578,610
St. Vincent,Minnesota,MN,US,48.9693,-97.2264,59
Peterson,Minnesota,MN,US,43.7868,-91.8333,198
Sturgeon Lake,Minnesota,MN,US,46.3863,-92.8241,414
Silver Bay,Minnesota,MN,US,47.294,-91.2779,1769
Windom,Minnesota,MN,US,43.8736,-95.1201,4205
Miltona,Minnesota,MN,US,46.0462,-95.2931,401
La Salle,Minnesota,MN,US,44.0711,-94.5713,84
St. Clair,Minnesota,MN,US,44.0838,-93.8601,833
Spring Grove,Minnesota,MN,US,43.5607,-91.637,1283
Chisago City,Minnesota,MN,US,45.3474,-92.9116,5109
Hancock,Minnesota,MN,US,45.4977,-95.795,732
Swanville,Minnesota,MN,US,45.9168,-94.6383,331
Revere,Minnesota,MN,US,44.2215,-95.3611,89
Nashua,Minnesota,MN,US,46.0377,-96.3059,67
Winsted,Minnesota,MN,US,44.9573,-94.0499,2289
Pillager,Minnesota,MN,US,46.3295,-94.4796,468
Myrtle,Minnesota,MN,US,43.5632,-93.163,46
Kerrick,Minnesota,MN,US,46.3386,-92.5843,63
Jackson,Minnesota,MN,US,43.6288,-94.9886,3093
Minnesota Lake,Minnesota,MN,US,43.8409,-93.8279,652
Kent,Minnesota,MN,US,46.4377,-96.6834,77
Nowthen,Minnesota,MN,US,45.3421,-93.4495,4699
Waite Park,Minnesota,MN,US,45.5313,-94.2528,7481
Otsego,Minnesota,MN,US,45.266,-93.62,16755
Orr,Minnesota,MN,US,48.0594,-92.8248,339
Brooks,Minnesota,MN,US,47.8165,-96.0036,139
Excelsior,Minnesota,MN,US,44.9014,-93.5665,2307
Pine Point,Minnesota,MN,US,46.9889,-95.3883,371
Strathcona,Minnesota,MN,US,48.5537,-96.167,42
St. Hilaire,Minnesota,MN,US,48.0135,-96.2137,270
Ottertail,Minnesota,MN,US,46.4267,-95.5638,617
North St. Paul,Minnesota,MN,US,45.0137,-92.9995,12444
Beaver Creek,Minnesota,MN,US,43.6124,-96.3624,285
Cottage Grove,Minnesota,MN,US,44.8161,-92.9274,36793
Deephaven,Minnesota,MN,US,44.9293,-93.5239,3911
White Earth,Minnesota,MN,US,47.0977,-95.8445,548
Cass Lake,Minnesota,MN,US,47.3788,-94.5991,757
Williams,Minnesota,MN,US,48.768,-94.9533,177
Ashby,Minnesota,MN,US,46.0931,-95.8157,439
Spring Lake Park,Minnesota,MN,US,45.1161,-93.2451,6502
Bloomington,Minnesota,MN,US,44.8306,-93.3151,85866
Isanti,Minnesota,MN,US,45.4929,-93.2414,5721
Greenwood,Minnesota,MN,US,44.911,-93.5517,748
Waconia,Minnesota,MN,US,44.8413,-93.7926,12289
Clarks Grove,Minnesota,MN,US,43.7618,-93.329,684
Meire Grove,Minnesota,MN,US,45.6263,-94.8693,190
Calumet,Minnesota,MN,US,47.3198,-93.2667,354
Preston,Minnesota,MN,US,43.6726,-92.0828,1299
Warsaw,Minnesota,MN,US,44.2574,-93.3774,698
Canton,Minnesota,MN,US,43.5298,-91.9299,347
Clearwater,Minnesota,MN,US,45.4102,-94.0446,1786
Mayer,Minnesota,MN,US,44.8868,-93.8902,2089
Spring Valley,Minnesota,MN,US,43.6888,-92.3897,2421
Fergus Falls,Minnesota,MN,US,46.2854,-96.0759,12673
Ranier,Minnesota,MN,US,48.6066,-93.3531,571
Mendota,Minnesota,MN,US,44.8876,-93.1609,209
Pipestone,Minnesota,MN,US,43.9958,-96.3117,3829
Tracy,Minnesota,MN,US,44.2389,-95.615,2056
Boy River,Minnesota,MN,US,47.1669,-94.1234,49
Scandia,Minnesota,MN,US,45.254,-92.8278,4120
Madison,Minnesota,MN,US,45.0127,-96.1889,1417
Ivanhoe,Minnesota,MN,US,44.4651,-96.252,538
Sherburn,Minnesota,MN,US,43.6547,-94.7273,1095
Lansing,Minnesota,MN,US,43.7476,-92.9658,180
Woodbury,Minnesota,MN,US,44.9056,-92.923,69756
Luverne,Minnesota,MN,US,43.6533,-96.2146,4496
Bagley,Minnesota,MN,US,47.5239,-95.4041,1414
Menahga,Minnesota,MN,US,46.7471,-95.1012,1313
Skyline,Minnesota,MN,US,44.1408,-94.034,297
Shoreview,Minnesota,MN,US,45.0842,-93.1358,26794
Cologne,Minnesota,MN,US,44.7695,-93.7931,1648
Robbinsdale,Minnesota,MN,US,45.0261,-93.3332,14544
Dexter,Minnesota,MN,US,43.7196,-92.7019,339
Lake Bronson,Minnesota,MN,US,48.7322,-96.664,202
Mounds View,Minnesota,MN,US,45.1072,-93.2078,13098
Marietta,Minnesota,MN,US,45.0105,-96.419,146
Lester Prairie,Minnesota,MN,US,44.8829,-94.0375,1715
Bricelyn,Minnesota,MN,US,43.5607,-93.813,341
Hazel Run,Minnesota,MN,US,44.7484,-95.7165,59
Milaca,Minnesota,MN,US,45.7573,-93.6522,2777
Barry,Minnesota,MN,US,45.5582,-96.5604,15
Breckenridge,Minnesota,MN,US,46.2662,-96.585,3224
Odessa,Minnesota,MN,US,45.2622,-96.3335,132
Clements,Minnesota,MN,US,44.3801,-95.0548,142
Mound,Minnesota,MN,US,44.9336,-93.6608,9517
Elgin,Minnesota,MN,US,44.1257,-92.2471,1082
Sobieski,Minnesota,MN,US,45.923,-94.482,197
Lakeville,Minnesota,MN,US,44.6776,-93.2521,63748
McGregor,Minnesota,MN,US,46.6087,-93.306,367
Centerville,Minnesota,MN,US,45.164,-93.054,4009
Nett Lake,Minnesota,MN,US,48.1146,-93.0811,339
Garvin,Minnesota,MN,US,44.2142,-95.7607,133
Beaver Bay,Minnesota,MN,US,47.2561,-91.3061,171
Woodland,Minnesota,MN,US,44.9503,-93.5139,480
Kandiyohi,Minnesota,MN,US,45.1315,-94.9331,482
Isle,Minnesota,MN,US,46.1398,-93.4597,798
Belle Plaine,Minnesota,MN,US,44.6189,-93.7644,6599
Goodridge,Minnesota,MN,US,48.1442,-95.8039,130
Faribault,Minnesota,MN,US,44.2985,-93.2787,24101
Lewisville,Minnesota,MN,US,43.9241,-94.434,243
Harris,Minnesota,MN,US,45.5976,-92.9869,1156
Bovey,Minnesota,MN,US,47.2962,-93.4036,791
Chaska,Minnesota,MN,US,44.8164,-93.6092,26561
Vineland,Minnesota,MN,US,46.1832,-93.7823,887
Elysian,Minnesota,MN,US,44.2067,-93.6765,726
Stanchfield,Minnesota,MN,US,45.665,-93.1815,74
Erskine,Minnesota,MN,US,47.6648,-96.0125,484
West St. Paul,Minnesota,MN,US,44.9018,-93.0858,19767
Villard,Minnesota,MN,US,45.7141,-95.2692,248
Spring Park,Minnesota,MN,US,44.9361,-93.6326,1799
Rushmore,Minnesota,MN,US,43.6197,-95.799,339
Delhi,Minnesota,MN,US,44.598,-95.2134,64
Virginia,Minnesota,MN,US,47.5169,-92.5128,12551
Rose Creek,Minnesota,MN,US,43.6046,-92.8297,419
Greenbush,Minnesota,MN,US,48.701,-96.1835,709
Adams,Minnesota,MN,US,43.5654,-92.719,786
Kennedy,Minnesota,MN,US,48.6429,-96.9106,175
Grove City,Minnesota,MN,US,45.148,-94.6815,613
Coon Rapids,Minnesota,MN,US,45.1755,-93.3095,62656
Pine Island,Minnesota,MN,US,44.197,-92.6164,3038
Tower,Minnesota,MN,US,47.8103,-92.2832,493
Beltrami,Minnesota,MN,US,47.5425,-96.5271,102
The Ranch,Minnesota,MN,US,47.3198,-95.6952,2
Glenwood,Minnesota,MN,US,45.6517,-95.3643,2527
Turtle River,Minnesota,MN,US,47.5882,-94.7581,76
Danube,Minnesota,MN,US,44.791,-95.1029,463
Fish Lake,Minnesota,MN,US,43.8404,-95.0477,121
Good Thunder,Minnesota,MN,US,44.0067,-94.0703,574
Porter,Minnesota,MN,US,44.642,-96.1693,176
Forada,Minnesota,MN,US,45.7884,-95.3567,190
Roy Lake,Minnesota,MN,US,47.3176,-95.5428,11
Dumont,Minnesota,MN,US,45.7174,-96.4231,90
International Falls,Minnesota,MN,US,48.5884,-93.4083,6581
Brookston,Minnesota,MN,US,46.8654,-92.6028,140
Hopkins,Minnesota,MN,US,44.9261,-93.4056,18678
Warroad,Minnesota,MN,US,48.9169,-95.3272,1763
Zumbrota,Minnesota,MN,US,44.295,-92.6734,3314
Funkley,Minnesota,MN,US,47.786,-94.4266,5
Evan,Minnesota,MN,US,44.3549,-94.8361,86
Backus,Minnesota,MN,US,46.8207,-94.5148,250
Cambridge,Minnesota,MN,US,45.5612,-93.2283,15486
Fertile,Minnesota,MN,US,47.5339,-96.2893,833
Onamia,Minnesota,MN,US,46.07,-93.6676,861
St. Michael,Minnesota,MN,US,45.2014,-93.692,17565
Gary,Minnesota,MN,US,47.3725,-96.2656,209
Royalton,Minnesota,MN,US,45.8302,-94.2931,1208
Goodhue,Minnesota,MN,US,44.4007,-92.6255,1176
Shelly,Minnesota,MN,US,47.4583,-96.8198,184
Henning,Minnesota,MN,US,46.3233,-95.4424,810
Lindstrom,Minnesota,MN,US,45.3871,-92.8477,8664
Madison Lake,Minnesota,MN,US,44.2044,-93.8161,1163
Vergas,Minnesota,MN,US,46.6549,-95.8038,350
Grand Meadow,Minnesota,MN,US,43.7058,-92.5705,1164
Carver,Minnesota,MN,US,44.7598,-93.6302,4861
Gonvick,Minnesota,MN,US,47.7391,-95.5125,286
Lutsen,Minnesota,MN,US,47.6715,-90.6885,285
Minneapolis,Minnesota,MN,US,44.9635,-93.2678,2926757
Bigfork,Minnesota,MN,US,47.7473,-93.6525,445
Randolph,Minnesota,MN,US,44.526,-93.0198,452
Effie,Minnesota,MN,US,47.8412,-93.6377,118
Middle River,Minnesota,MN,US,48.4349,-96.1617,298
Grand Marais,Minnesota,MN,US,47.7586,-90.3443,1359
Walker,Minnesota,MN,US,47.0891,-94.5853,932
Gibbon,Minnesota,MN,US,44.5333,-94.5242,746
Buffalo,Minnesota,MN,US,45.1794,-93.8644,16744
Shafer,Minnesota,MN,US,45.3901,-92.7531,1074
Merrifield,Minnesota,MN,US,46.4673,-94.1746,96
Babbitt,Minnesota,MN,US,47.6445,-91.9458,1505
Nelson,Minnesota,MN,US,45.8865,-95.2648,191
Le Sueur,Minnesota,MN,US,44.4704,-93.9025,3718
Rushford,Minnesota,MN,US,43.8131,-91.7535,1715
Emily,Minnesota,MN,US,46.7602,-93.9665,840
Conger,Minnesota,MN,US,43.6153,-93.5281,141
Farmington,Minnesota,MN,US,44.6572,-93.1687,23067
Wyoming,Minnesota,MN,US,45.3365,-92.9766,7887
Felton,Minnesota,MN,US,47.0749,-96.5058,174
Alberta,Minnesota,MN,US,45.5749,-96.0505,96
Waverly,Minnesota,MN,US,45.065,-93.9663,1450
Osseo,Minnesota,MN,US,45.1179,-93.3992,2768
Leonidas,Minnesota,MN,US,47.4681,-92.5679,51
Lake Benton,Minnesota,MN,US,44.2644,-96.2918,640
Lakefield,Minnesota,MN,US,43.678,-95.1695,1626
Becker,Minnesota,MN,US,45.3814,-93.8737,4157
La Crescent,Minnesota,MN,US,43.8299,-91.3042,5028
Cottonwood,Minnesota,MN,US,44.6105,-95.6721,1239
North Oaks,Minnesota,MN,US,45.1002,-93.0881,5207
Dodge Center,Minnesota,MN,US,44.0289,-92.8508,2692
Magnolia,Minnesota,MN,US,43.6441,-96.0752,214
Racine,Minnesota,MN,US,43.7755,-92.481,547
Cobden,Minnesota,MN,US,44.2825,-94.8466,36
Silver Creek,Minnesota,MN,US,45.3127,-93.9827,244
Canby,Minnesota,MN,US,44.7157,-96.269,1701
Ellendale,Minnesota,MN,US,43.8727,-93.2993,690
Willernie,Minnesota,MN,US,45.054,-92.9571,508
Alexandria,Minnesota,MN,US,45.8777,-95.3766,20851
Elko New Market,Minnesota,MN,US,44.5667,-93.3381,4484
Florence,Minnesota,MN,US,44.236,-96.0531,38
Donaldson,Minnesota,MN,US,48.5749,-96.8992,39
Redwood Falls,Minnesota,MN,US,44.5471,-95.1031,4708
Taopi,Minnesota,MN,US,43.5575,-92.6404,60
St. Charles,Minnesota,MN,US,43.9692,-92.0591,2995
Vining,Minnesota,MN,US,46.2612,-95.5342,78
Hoffman,Minnesota,MN,US,45.8341,-95.787,676
Leonard,Minnesota,MN,US,47.6513,-95.267,42
Avoca,Minnesota,MN,US,43.949,-95.6465,138
Kenyon,Minnesota,MN,US,44.2726,-92.9858,1806
Longville,Minnesota,MN,US,46.9877,-94.212,150
Roosevelt,Minnesota,MN,US,48.807,-95.101,141
Taconite,Minnesota,MN,US,47.3315,-93.3758,633
Long Beach,Minnesota,MN,US,45.6509,-95.4294,409
Morgan,Minnesota,MN,US,44.4158,-94.9248,850
Hawley,Minnesota,MN,US,46.877,-96.318,2190
New Trier,Minnesota,MN,US,44.604,-92.9328,109
Henderson,Minnesota,MN,US,44.5278,-93.9091,914
Marble,Minnesota,MN,US,47.328,-93.294,677
Little Falls,Minnesota,MN,US,45.9835,-94.3599,9411
Iona,Minnesota,MN,US,43.9149,-95.7857,135
Lengby,Minnesota,MN,US,47.5155,-95.6346,87
Hugo,Minnesota,MN,US,45.1671,-92.9588,14828
Barnum,Minnesota,MN,US,46.5054,-92.6884,601
Mankato,Minnesota,MN,US,44.1711,-93.9773,61912
Winnebago,Minnesota,MN,US,43.7643,-94.1705,1351
Greenwald,Minnesota,MN,US,45.6014,-94.8594,220
Eagle Lake,Minnesota,MN,US,44.1616,-93.8846,3030
Kinney,Minnesota,MN,US,47.5167,-92.7227,171
Stewart,Minnesota,MN,US,44.7236,-94.4868,547
Argyle,Minnesota,MN,US,48.3366,-96.8162,642
Crookston,Minnesota,MN,US,47.7747,-96.6062,7865
St. Leo,Minnesota,MN,US,44.7173,-96.0526,93
Oak Grove,Minnesota,MN,US,45.3409,-93.3264,8735
Seaforth,Minnesota,MN,US,44.4763,-95.331,83
Stephen,Minnesota,MN,US,48.4518,-96.8769,646
Tonka Bay,Minnesota,MN,US,44.9152,-93.5896,1561
Motley,Minnesota,MN,US,46.3349,-94.6423,654
Whipholt,Minnesota,MN,US,47.0436,-94.386,96
Upsala,Minnesota,MN,US,45.81,-94.5673,423
Olivia,Minnesota,MN,US,44.7771,-94.9975,2350
Callaway,Minnesota,MN,US,46.982,-95.912,232
Comstock,Minnesota,MN,US,46.6595,-96.7466,96
Odin,Minnesota,MN,US,43.8672,-94.7427,104
Staples,Minnesota,MN,US,46.369,-94.8018,2766
Mapleton,Minnesota,MN,US,43.9263,-93.9544,1703
St. Francis,Minnesota,MN,US,45.3991,-93.3902,6595
Medford,Minnesota,MN,US,44.1685,-93.2472,1272
Clitherall,Minnesota,MN,US,46.2745,-95.6309,105
Tintah,Minnesota,MN,US,46.0108,-96.3201,58
Burtrum,Minnesota,MN,US,45.8658,-94.6874,137
Kensington,Minnesota,MN,US,45.7782,-95.697,298
Fountain,Minnesota,MN,US,43.7425,-92.1342,406
Atwater,Minnesota,MN,US,45.1356,-94.7769,1117
Biwabik,Minnesota,MN,US,47.5551,-92.3233,981
Golden Valley,Minnesota,MN,US,44.9901,-93.3591,21520
Lake St. Croix Beach,Minnesota,MN,US,44.9245,-92.7657,1073
Naytahwaush,Minnesota,MN,US,47.2703,-95.6335,471
Iron Junction,Minnesota,MN,US,47.4189,-92.6087,87
Randall,Minnesota,MN,US,46.0887,-94.5007,623
Clontarf,Minnesota,MN,US,45.377,-95.677,160
Finland,Minnesota,MN,US,47.435,-91.2682,189
Barnesville,Minnesota,MN,US,46.6501,-96.4163,2583
Perham,Minnesota,MN,US,46.5988,-95.5745,3357
Norwood Young America,Minnesota,MN,US,44.7721,-93.9192,3656
Humboldt,Minnesota,MN,US,48.9215,-97.0948,42
Wilder,Minnesota,MN,US,43.828,-95.2058,59
Squaw Lake,Minnesota,MN,US,47.6275,-94.1381,106
Hinckley,Minnesota,MN,US,46.0122,-92.9256,1857
Ulen,Minnesota,MN,US,47.0781,-96.2581,544
Elba,Minnesota,MN,US,44.0864,-92.0181,154
Arlington,Minnesota,MN,US,44.6083,-94.0766,2153
Champlin,Minnesota,MN,US,45.1702,-93.3903,25022
Circle Pines,Minnesota,MN,US,45.1409,-93.1505,4978
Wanamingo,Minnesota,MN,US,44.3026,-92.7872,1079
Jordan,Minnesota,MN,US,44.6652,-93.6351,5954
Winton,Minnesota,MN,US,47.9284,-91.8004,168
Blue Earth,Minnesota,MN,US,43.6404,-94.1004,3045
Borup,Minnesota,MN,US,47.1803,-96.5058,107
Garrison,Minnesota,MN,US,46.2992,-93.8263,212
Hallock,Minnesota,MN,US,48.766,-96.9427,908
East Gull Lake,Minnesota,MN,US,46.3948,-94.3548,1022
The Lakes,Minnesota,MN,US,44.136,-95.7084,679
Garfield,Minnesota,MN,US,45.9387,-95.4942,352
Bigelow,Minnesota,MN,US,43.5053,-95.6892,235
Rochester,Minnesota,MN,US,44.0151,-92.4778,116713
Dundas,Minnesota,MN,US,44.4277,-93.2039,1519
Strandquist,Minnesota,MN,US,48.4894,-96.4479,68
Dayton,Minnesota,MN,US,45.1906,-93.4758,5791
Alpha,Minnesota,MN,US,43.6382,-94.8708,120
Pease,Minnesota,MN,US,45.6995,-93.649,231
Bellingham,Minnesota,MN,US,45.1366,-96.2841,151
Cannon Falls,Minnesota,MN,US,44.5123,-92.9034,3911
Okabena,Minnesota,MN,US,43.7393,-95.3166,201
Darwin,Minnesota,MN,US,45.0968,-94.4136,353
Lake Park,Minnesota,MN,US,46.884,-96.0988,801
Louisburg,Minnesota,MN,US,45.1645,-96.1711,43
New York Mills,Minnesota,MN,US,46.5211,-95.3725,1224
Ruthton,Minnesota,MN,US,44.1776,-96.1035,223
Finlayson,Minnesota,MN,US,46.2051,-92.9248,304
Lakeland Shores,Minnesota,MN,US,44.9478,-92.7612,315
Altura,Minnesota,MN,US,44.0642,-91.9436,480
Byron,Minnesota,MN,US,44.0379,-92.6411,5371
North Mankato,Minnesota,MN,US,44.1814,-94.0386,13746
Wayzata,Minnesota,MN,US,44.9707,-93.514,4586
Bluffton,Minnesota,MN,US,46.4696,-95.2337,212
Sartell,Minnesota,MN,US,45.6186,-94.2205,17752
St. Augusta,Minnesota,MN,US,45.4497,-94.1996,3686
Cold Spring,Minnesota,MN,US,45.457,-94.43,4412
Eagle Bend,Minnesota,MN,US,46.1643,-95.0341,523
Taylors Falls,Minnesota,MN,US,45.4121,-92.6644,1018
New Prague,Minnesota,MN,US,44.5459,-93.5759,8376
Shorewood,Minnesota,MN,US,44.9131,-93.5796,7978
Keewatin,Minnesota,MN,US,47.4006,-93.0828,1026
Bellechester,Minnesota,MN,US,44.371,-92.5113,173
Elmore,Minnesota,MN,US,43.5069,-94.0888,624
Rosemount,Minnesota,MN,US,44.7465,-93.0662,24344
Albany,Minnesota,MN,US,45.6284,-94.5674,2698
Grant,Minnesota,MN,US,45.0825,-92.909,4149
West Union,Minnesota,MN,US,45.7982,-95.0885,124
Hollandale,Minnesota,MN,US,43.7598,-93.2043,300
Chokio,Minnesota,MN,US,45.5731,-96.1747,377
Monticello,Minnesota,MN,US,45.298,-93.7984,27215
Stacy,Minnesota,MN,US,45.3841,-92.9938,1507
Wrenshall,Minnesota,MN,US,46.6217,-92.384,410
Pelican Rapids,Minnesota,MN,US,46.57,-96.086,2466
La Prairie,Minnesota,MN,US,47.2302,-93.4913,660
Albertville,Minnesota,MN,US,45.2364,-93.6618,7403
Hastings,Minnesota,MN,US,44.7318,-92.8538,22882
Brandon,Minnesota,MN,US,45.9663,-95.5944,484
East Bethel,Minnesota,MN,US,45.3557,-93.2038,11928
Minnesota City,Minnesota,MN,US,44.0923,-91.75,196
Heidelberg,Minnesota,MN,US,44.4931,-93.6265,125
Gaylord,Minnesota,MN,US,44.5555,-94.2123,2223
St. Martin,Minnesota,MN,US,45.5028,-94.6677,340
Elrosa,Minnesota,MN,US,45.5627,-94.9474,222
Ronneby,Minnesota,MN,US,45.6853,-93.8601,28
Mountain Lake,Minnesota,MN,US,43.9414,-94.9272,2061
Vesta,Minnesota,MN,US,44.5066,-95.414,300
Browerville,Minnesota,MN,US,46.0807,-94.8646,755
Savage,Minnesota,MN,US,44.7544,-93.3631,31352
Foley,Minnesota,MN,US,45.6636,-93.9095,2634
Mahnomen,Minnesota,MN,US,47.3146,-95.9673,1259
Ball Club,Minnesota,MN,US,47.3311,-93.946,246
Detroit Lakes,Minnesota,MN,US,46.806,-95.8449,8575
Rock Creek,Minnesota,MN,US,45.7604,-92.9088,1620
Trosky,Minnesota,MN,US,43.8884,-96.2509,79
Clinton,Minnesota,MN,US,45.4632,-96.4415,418
Greenfield,Minnesota,MN,US,45.0997,-93.6884,2992
Carlton,Minnesota,MN,US,46.6635,-92.407,1031
Mountain Iron,Minnesota,MN,US,47.5473,-92.6252,2863
Boyd,Minnesota,MN,US,44.8512,-95.9008,159
Frost,Minnesota,MN,US,43.5846,-93.9248,185
Hendrum,Minnesota,MN,US,47.2641,-96.8104,292
Zumbro Falls,Minnesota,MN,US,44.2849,-92.4265,242
New Germany,Minnesota,MN,US,44.8861,-93.9731,408
Blackduck,Minnesota,MN,US,47.7263,-94.548,770
Riverton,Minnesota,MN,US,46.4584,-94.0488,114
Willow River,Minnesota,MN,US,46.3204,-92.835,399
Holdingford,Minnesota,MN,US,45.7298,-94.4717,712
Winthrop,Minnesota,MN,US,44.5427,-94.361,1354
Janesville,Minnesota,MN,US,44.1214,-93.7107,2259
Park Rapids,Minnesota,MN,US,46.917,-95.0596,3683
Graceville,Minnesota,MN,US,45.5686,-96.4372,552
Granada,Minnesota,MN,US,43.6933,-94.3495,286
Lonsdale,Minnesota,MN,US,44.4776,-93.422,3766
Hayward,Minnesota,MN,US,43.6499,-93.246,244
Vadnais Heights,Minnesota,MN,US,45.057,-93.0747,13561
Medina,Minnesota,MN,US,45.0326,-93.5834,6460
Medicine Lake,Minnesota,MN,US,44.998,-93.4195,375
Kettle River,Minnesota,MN,US,46.4862,-92.8775,175
Fisher,Minnesota,MN,US,47.7993,-96.7995,424
Hanover,Minnesota,MN,US,45.158,-93.6631,3456
Heron Lake,Minnesota,MN,US,43.7981,-95.3197,656
Hokah,Minnesota,MN,US,43.7598,-91.3501,553
Watertown,Minnesota,MN,US,44.9603,-93.8431,4365
Lafayette,Minnesota,MN,US,44.4471,-94.3927,492
Twin Valley,Minnesota,MN,US,47.2589,-96.2592,783
Hampton,Minnesota,MN,US,44.6085,-93.0025,696
Kasota,Minnesota,MN,US,44.2916,-93.969,662
Inver Grove Heights,Minnesota,MN,US,44.8247,-93.0596,35392
Hitterdal,Minnesota,MN,US,46.9778,-96.2584,210
Denham,Minnesota,MN,US,46.3617,-92.9415,34
Newfolden,Minnesota,MN,US,48.3568,-96.3298,367
Afton,Minnesota,MN,US,44.9042,-92.8173,3010
Ironton,Minnesota,MN,US,46.4817,-93.9977,561
Thief River Falls,Minnesota,MN,US,48.1112,-96.1771,9156
Proctor,Minnesota,MN,US,46.7416,-92.2277,3058
Sabin,Minnesota,MN,US,46.7814,-96.6542,552
Alden,Minnesota,MN,US,43.6695,-93.5735,641
Roscoe,Minnesota,MN,US,45.4324,-94.6365,108
Brooklyn Park,Minnesota,MN,US,45.1112,-93.3505,80581
Edina,Minnesota,MN,US,44.8914,-93.3602,51958
Long Prairie,Minnesota,MN,US,45.9775,-94.8629,3226
Dovray,Minnesota,MN,US,44.0545,-95.5477,52
Big Falls,Minnesota,MN,US,48.1794,-93.8092,219
Richmond,Minnesota,MN,US,45.4556,-94.5153,1442
Nicollet,Minnesota,MN,US,44.2746,-94.1885,1139
Madelia,Minnesota,MN,US,44.0482,-94.4198,2239
Foreston,Minnesota,MN,US,45.7321,-93.7095,520
Pine Springs,Minnesota,MN,US,45.0368,-92.9543,396
Underwood,Minnesota,MN,US,46.287,-95.8721,357
Ramsey,Minnesota,MN,US,45.2617,-93.4494,26587
Ghent,Minnesota,MN,US,44.5116,-95.8926,369
Litchfield,Minnesota,MN,US,45.1221,-94.5255,6529
Coates,Minnesota,MN,US,44.716,-93.0323,159
Spicer,Minnesota,MN,US,45.2329,-94.9401,1200
Brooten,Minnesota,MN,US,45.5003,-95.1162,745
Two Harbors,Minnesota,MN,US,47.03,-91.675,3370
Osage,Minnesota,MN,US,46.9283,-95.2586,325
Delano,Minnesota,MN,US,45.038,-93.7923,5827
Crosby,Minnesota,MN,US,46.4892,-93.9573,3416
Kelliher,Minnesota,MN,US,47.9438,-94.4446,268
Mendota Heights,Minnesota,MN,US,44.8815,-93.14,11343
Lake City,Minnesota,MN,US,44.4453,-92.2796,5149
Pine River,Minnesota,MN,US,46.7225,-94.3975,928
Trail,Minnesota,MN,US,47.7833,-95.6981,46
Lake Lillian,Minnesota,MN,US,44.9458,-94.88,235
Farwell,Minnesota,MN,US,45.7524,-95.6189,51
Bena,Minnesota,MN,US,47.3404,-94.206,121
Blaine,Minnesota,MN,US,45.1696,-93.2078,64557
Hadley,Minnesota,MN,US,43.9987,-95.8575,57
Alvarado,Minnesota,MN,US,48.1929,-96.9985,360
Harding,Minnesota,MN,US,46.1191,-94.0368,125
Rutledge,Minnesota,MN,US,46.257,-92.8696,221
Moose Lake,Minnesota,MN,US,46.4445,-92.7634,3132
Brownton,Minnesota,MN,US,44.7326,-94.3507,731
Clarissa,Minnesota,MN,US,46.1284,-94.949,653
Houston,Minnesota,MN,US,43.7581,-91.5707,960
Redby,Minnesota,MN,US,47.8717,-94.9184,1405
Red Wing,Minnesota,MN,US,44.5816,-92.6036,14325
Karlstad,Minnesota,MN,US,48.578,-96.5169,714
McGrath,Minnesota,MN,US,46.2421,-93.2751,74
Worthington,Minnesota,MN,US,43.6282,-95.599,13093
Warren,Minnesota,MN,US,48.194,-96.7688,1554
Buhl,Minnesota,MN,US,47.4994,-92.7692,982
Big Lake,Minnesota,MN,US,45.3416,-93.7431,10915
Frontenac,Minnesota,MN,US,44.5061,-92.3511,184
Tyler,Minnesota,MN,US,44.2786,-96.1355,1082
Beardsley,Minnesota,MN,US,45.5577,-96.7139,215
Morris,Minnesota,MN,US,45.5855,-95.9048,5134
Nevis,Minnesota,MN,US,46.9646,-94.8425,411
